Item,Answer_resnet18,Answer_resnet34,Answer_resnet50,Answer_resnet101,Answer_resnet152,Answer_densenet121,Answer_densenet161,Answer_densenet169,Answer_densenet201,Answer_efficientnet_b0,Answer_efficientnet_b1,Answer_efficientnet_b2,Answer_efficientnet_b3,Answer_efficientnet_b4,Answer_vgg11,Answer_vgg13,Answer_vgg16,Answer_vgg19,Answer_mobilenet_v2,Answer_mobilenet_v3_large,Answer_mobilenet_v3_small,Answer_alexnet,Answer_shufflenet_v2_x0_5,Answer_shufflenet_v2_x1_0,Answer_squeezenet1_0,Answer_squeezenet1_1,Answer_inception_v3,True Label
859\439c48b43d920b3cea42350f7344232b92959a08.jpeg,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,digital watch,toaster,toaster,toaster,toaster,toaster,toaster
859\50d9967d5e141a410c8a7a9a6fbf1644c982f732.jpeg,grille,radiator,refrigerator,refrigerator,burrito,refrigerator,refrigerator,refrigerator,refrigerator,refrigerator,burrito,printer,French loaf,French loaf,rotisserie,dough,radiator,radiator,radiator,rotisserie,radiator,rotisserie,aircraft carrier,tray,radiator,grille,butcher shop,toaster
859\594e68cd14c5971473ef042cdd98ed49f4359353.jpeg,rotisserie,upright,rotisserie,rotisserie,rotisserie,upright,rotisserie,rotisserie,rotisserie,rotisserie,bakery,rotisserie,bakery,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,bagel,toaster
859\8d76a6d2f090df00b995441099f970a5a9070982.jpeg,tape player,cassette player,cassette player,tape player,CD player,tape player,tape player,cassette player,cassette player,cassette player,CD player,cassette player,CD player,cassette player,cassette player,tape player,tape player,cassette player,cassette player,cassette player,cassette player,tape player,modem,tape player,modem,tape player,tape player,toaster
859\96abd72080f8df5f5ee061117a7fdaf5f503fa7d.jpeg,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,toaster,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,plate rack,plate rack,notebook,studio couch,rotisserie,toaster
859\abdd0e3ca78305fc565666c751cf17f179df65e6.jpeg,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,toaster,cellular telephone,toaster,toaster
859\ccb050a4dd265751cb259a6874df5a81e29fea87.jpeg,Band Aid,vending machine,carton,carton,carton,Band Aid,cassette,carton,carton,carton,carton,carton,carton,carton,carton,carton,carton,carton,carton,carton,crate,carton,carton,carton,carton,carton,carton,toaster
859\e0228b50e2af8cf352469ef00ecbbfcefcef1b58.jpeg,paper towel,paper towel,bakery,paper towel,paper towel,hotdog,paper towel,paper towel,paper towel,paper towel,hotdog,hotdog,hotdog,hotdog,paper towel,paper towel,ice cream,ice cream,toilet tissue,ice cream,hotdog,ice cream,hotdog,ice cream,ice cream,ice cream,hotdog,toaster
859\ea7de31066a415cb3570d7c855f33bb6f33ec141.jpeg,rotisserie,rotisserie,printer,toaster,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,photocopier,printer,rotisserie,rotisserie,rotisserie,rotisserie,photocopier,rotisserie,photocopier,cassette player,tape player,modem,tape player,cassette player,dishwasher,toaster
859\fb35e6caae9d76d7dc97af5cc62921bc76c852eb.jpeg,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,toaster,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,rotisserie,radio,cassette player,rotisserie,toaster
86\208713416147d59233ce66b236a9239c9bcf6aae.jpeg,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge
86\66605d1b33060c45fbc9970140619398394c0695.jpeg,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,ptarmigan,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge
86\6dd581d85d7d9e022ea76d9e3dd7fbfe03fdfeea.jpeg,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,partridge
86\90ac129451c0386946d43c885f9b742dbd4ed94f.jpeg,partridge,partridge,partridge,partridge,partridge,quail,quail,partridge,partridge,partridge,partridge,partridge,partridge,partridge,quail,quail,quail,partridge,partridge,partridge,partridge,partridge,quail,partridge,quail,quail,partridge,partridge
86\ae238512fc0df0748d51f0c63fb6c8187d93476d.jpeg,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,prairie chicken,partridge,partridge,partridge,partridge,partridge
86\d42e01c14bae356b0581a415316cfadb8ec7bb94.jpeg,partridge,partridge,partridge,partridge,partridge,ruffed grouse,ruffed grouse,partridge,partridge,partridge,ruffed grouse,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,ruffed grouse,partridge,ruffed grouse,ruffed grouse,partridge,partridge
86\e06363901084ca6baa5843616394634b0c50c98b.jpeg,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,prairie chicken,partridge,partridge,partridge,partridge,partridge,partridge,prairie chicken,partridge,partridge,partridge
86\e53abd99a59c19e45bc9f569f1af01c117ddfea2.jpeg,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,ptarmigan,partridge,partridge,partridge
86\f4a30e05bb034f00804f80e2954c1e65b211c9f9.jpeg,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,partridge,ruffed grouse,partridge,partridge,partridge,partridge,partridge,partridge,partridge
86\f8b6b001fabf95325b3cff0c1c71ce577a8a9425.jpeg,bustard,partridge,partridge,quail,quail,mongoose,partridge,partridge,peacock,meerkat,bustard,vulture,bustard,partridge,quail,vulture,kite,quail,bustard,quail,bustard,meerkat,ostrich,meerkat,little blue heron,bustard,partridge,partridge
860\3f28395ba387b306fc26d1dc5224aa04ba0d8c63.jpeg,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,toyshop,tobacco shop,grocery store,tobacco shop,tobacco shop,tobacco shop,grocery store,bookshop,tobacco shop
860\50fe0026bed8a26e47269b764f462112fb7464f3.jpeg,bookshop,bookshop,tobacco shop,restaurant,restaurant,cash machine,restaurant,tobacco shop,bakery,restaurant,tobacco shop,restaurant,restaurant,restaurant,tobacco shop,tobacco shop,tobacco shop,barbershop,bookshop,bookshop,restaurant,tobacco shop,doormat,cash machine,cinema,cinema,tobacco shop,tobacco shop
860\5366eb72fa1f3a7d3f73d841eb6f1f82df93c439.jpeg,confectionery,butcher shop,tobacco shop,tobacco shop,confectionery,tobacco shop,medicine chest,tobacco shop,medicine chest,tobacco shop,medicine chest,bookshop,butcher shop,butcher shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,medicine chest,confectionery,butcher shop,tobacco shop,confectionery,medicine chest,tobacco shop,container ship,bakery,tobacco shop
860\5a194dab8362b141730f48d22f2ee3a93ef8f1b6.jpeg,barbershop,barbershop,barbershop,tobacco shop,tobacco shop,barbershop,tobacco shop,tobacco shop,bookshop,barbershop,barbershop,grocery store,barbershop,barbershop,barbershop,barbershop,barbershop,barbershop,barbershop,barbershop,barbershop,barbershop,barbershop,barbershop,barbershop,barbershop,barbershop,tobacco shop
860\6080d6b4490a8492ff024795230b4994ef27b753.jpeg,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,confectionery,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,shoe shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop
860\840c3c6e2eb9c1e71ea328d7b47df7bd5652739d.jpeg,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,bookshop,bookshop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,bookshop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,bookshop,tobacco shop,vending machine,tobacco shop
860\bc3d840a0deb6a65ff9797a7e90567bc8e893443.jpeg,tobacco shop,bookshop,tobacco shop,bookshop,bookshop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,bookshop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,bookshop,bookshop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop
860\ce99164e7b281554b6ff0b8cfab54d4be492170c.jpeg,grocery store,confectionery,confectionery,confectionery,grocery store,tobacco shop,confectionery,confectionery,grocery store,confectionery,grocery store,tobacco shop,confectionery,tobacco shop,grocery store,bakery,grocery store,confectionery,confectionery,tobacco shop,bookshop,slot,tobacco shop,tobacco shop,tobacco shop,grocery store,confectionery,tobacco shop
860\de187beaee9c3b9ab44f0e26aae2cf4d003ee05d.jpeg,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,bookshop,tobacco shop,grocery store,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,bookshop,tobacco shop,tobacco shop,bookshop,bookshop,pay-phone,tobacco shop
860\e2d499b9a2ed90a0a769e2ec9a4bc64b75b74a6b.jpeg,tobacco shop,tobacco shop,tobacco shop,wardrobe,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop,tobacco shop
861\0d586df84380691dcf7acc5a264847c8ea516e27.jpeg,cassette player,hourglass,spotlight,snowmobile,candle,candle,nipple,oxygen mask,espresso maker,spotlight,oxygen mask,washer,hourglass,oxygen mask,spotlight,spotlight,magnetic compass,spotlight,snorkel,oxygen mask,nipple,measuring cup,espresso,neck brace,oxygen mask,cup,nipple,toilet seat
861\11cd98cde750e7a72d58f1be11aed64148bbfbfe.jpeg,medicine chest,medicine chest,medicine chest,medicine chest,table lamp,medicine chest,plunger,chime,lampshade,table lamp,medicine chest,medicine chest,plunger,plunger,table lamp,table lamp,table lamp,lampshade,table lamp,lampshade,plunger,soap dispenser,toilet tissue,table lamp,lampshade,table lamp,bucket,toilet seat
861\1ecae9c9ebb326bfef0bbd33d3157bb5e1b44619.jpeg,table lamp,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,table lamp,washbasin,washbasin,washbasin,washbasin,table lamp,table lamp,table lamp,table lamp,toilet seat,table lamp,toilet seat,table lamp,table lamp,table lamp,table lamp,table lamp,toilet seat,toilet seat
861\298439167b24c35c4d1a401ee8ec2f44d62f635e.jpeg,toilet seat,toilet seat,toilet seat,toilet seat,toilet seat,washbasin,washbasin,washbasin,toilet seat,washbasin,washbasin,washbasin,washbasin,toilet seat,washbasin,toilet seat,washbasin,washbasin,washbasin,washbasin,toilet seat,toilet seat,toilet seat,toilet seat,toilet seat,toilet seat,toilet seat,toilet seat
861\527ef90faf39e454d720b06ed3798e818d091328.jpeg,barber chair,china cabinet,entertainment center,entertainment center,entertainment center,china cabinet,china cabinet,restaurant,barbershop,barbershop,barber chair,barbershop,entertainment center,entertainment center,china cabinet,entertainment center,restaurant,china cabinet,china cabinet,barber chair,restaurant,barber chair,china cabinet,barbershop,china cabinet,restaurant,entertainment center,toilet seat
861\5e82436f14bbb66131072bcd284378389bd581cc.jpeg,face powder,neck brace,mortar,pencil sharpener,Band Aid,face powder,mortar,barber chair,toilet seat,Band Aid,pill bottle,paintbrush,pill bottle,pill bottle,pill bottle,face powder,Band Aid,mortar,dumbbell,barber chair,Band Aid,holster,toilet seat,notebook,pencil sharpener,pencil sharpener,pill bottle,toilet seat
861\64c351158e13728894f5e46301081e89d5779d4c.jpeg,toilet seat,toilet seat,shield,coffee mug,toilet seat,shield,cup,coffee mug,toilet seat,toilet seat,toilet seat,toilet seat,toilet seat,toilet seat,coffee mug,toilet seat,coffee mug,coffee mug,toilet seat,toilet seat,buckle,buckle,toilet seat,toilet seat,pitcher,buckle,toilet seat,toilet seat
861\6cafb1f90149904e9d65fa1ca0da3521d74fbc01.jpeg,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,toilet seat,washbasin,washbasin,pay-phone,washbasin,toilet tissue,soap dispenser,washbasin,washbasin,washbasin,medicine chest,stove,wall clock,stove,wall clock,washbasin,toilet seat
861\7f608a2f977aa034fa1f1f5c249fe3eabe0bbfb4.jpeg,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,medicine chest,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,washbasin,toilet seat
861\a673cfdbd3e78d72f4c2c57e94c5fcc1d3deedad.jpeg,hammer,megalith,vault,dough,dough,tile roof,tile roof,hammer,potpie,dough,potpie,dough,nail,dough,dough,dough,dough,nail,French loaf,spatula,hammer,megalith,hammer,dough,lampshade,hammer,matchstick,toilet seat
862\0ad78c06af1384bf402c281f0479df6feb8c0800.jpeg,candle,torch,Dutch oven,torch,torch,wok,torch,torch,torch,candle,Dutch oven,banjo,Dutch oven,Dutch oven,torch,torch,candle,torch,candle,torch,candle,torch,candle,candle,candle,torch,candle,torch
862\21593e544365986753c75d5e1216fd8f5e81c1a2.jpeg,torch,chain mail,torch,honeycomb,honeycomb,torch,torch,torch,torch,torch,honeycomb,torch,torch,torch,torch,torch,torch,honeycomb,honeycomb,torch,torch,beer glass,torch,torch,torch,torch,torch,torch
862\2b2967ea0817ec7e71c334e8e1b98feed11eb8be.jpeg,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,flute,torch,torch,torch,bubble,torch,torch,torch,torch,torch
862\35f77f790b03840d4d9c6cf3c665e1209558988a.jpeg,breastplate,sombrero,fire screen,fire screen,fire screen,cowboy hat,volcano,cliff,volcano,comic book,volcano,stage,caldron,jean,comic book,torch,torch,gasmask,volcano,volcano,torch,ox,cannon,sombrero,Boston bull,miniature pinscher,caldron,torch
862\6b17f5510e64f1645e532c11d921cfb3fcc320c3.jpeg,volcano,torch,volcano,torch,torch,torch,torch,torch,torch,torch,beacon,torch,torch,torch,torch,torch,volcano,torch,torch,volcano,torch,torch,torch,torch,scuba diver,volcano,torch,torch
862\889bb03026e238b3f96866372827aa34164906de.jpeg,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,stage,stage,torch,torch,torch,torch,torch,torch,torch,stage,torch,torch,torch,torch,torch,torch,torch
862\9c8f4dadf45f33cd5c112d20fe54cafc005c0a53.jpeg,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,torch,matchstick,torch,torch,torch,goldfish,torch,torch
862\a92fa8d4156d62afb903edce3dcd7c32efa746e7.jpeg,torch,torch,torch,torch,torch,torch,torch,maraca,microphone,pole,chime,microphone,parking meter,parking meter,totem pole,chime,hornbill,chime,pole,torch,rhinoceros beetle,hornbill,peacock,parking meter,European fire salamander,rapeseed,microphone,torch
862\e8ea1069d22fe44b76c1c6c9fae1a32341b7d4a9.jpeg,maypole,torch,torch,torch,torch,harp,torch,torch,torch,harp,torch,torch,torch,torch,maypole,harp,torch,guillotine,cinema,torch,harp,mosque,restaurant,torch,restaurant,restaurant,torch,torch
862\f401c5d44103163ed8a7014f423332b4da3c04b2.jpeg,matchstick,torch,torch,torch,torch,torch,torch,torch,torch,lighter,torch,torch,torch,torch,lighter,lighter,torch,torch,matchstick,matchstick,candle,lighter,candle,torch,stage,candle,torch,torch
863\14f829d67bf4477bbfe554a50d6c19a805ab4623.jpeg,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole
863\650dd7054fa2765d35c57dedaab01609238929f3.jpeg,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole
863\7854c3b6f44e9f54a731abf6d7ca4f722e3a8632.jpeg,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole,totem pole
